repo_name,description,owner,topic,urls,user_api,repo_api,location
CARLA_Clients,Self-Driving Python Client Processes trained based on CARLA Simulator ,loaywael,[],https://github.com/loaywael/CARLA_Clients,https://api.github.com/users/loaywael,https://api.github.com/repos/loaywael/CARLA_Clients,"Cairo, Egypt"
Self-Driving-Maze-Solving-Smart-Car,"A maze solving, self-driving, object detecting, smart ""RC"" car. ",thecheebo,[],https://github.com/thecheebo/Self-Driving-Maze-Solving-Smart-Car,https://api.github.com/users/thecheebo,https://api.github.com/repos/thecheebo/Self-Driving-Maze-Solving-Smart-Car,"Los Angeles, CA"
deltax,For University of Tartu DeltaX Self-Driving competition 2020/2021,enliktjioe,[],https://github.com/enliktjioe/deltax,https://api.github.com/users/enliktjioe,https://api.github.com/repos/enliktjioe/deltax,"Tartu, Estonia"
TF-Pedestrian-Car-Detection,Pedestrian and car detection with tensorflow for Self Driving Car,msjun23,[],https://github.com/msjun23/TF-Pedestrian-Car-Detection,https://api.github.com/users/msjun23,https://api.github.com/repos/msjun23/TF-Pedestrian-Car-Detection,"Seoul, South Korea"
SDC-specialization-Coursera,Repo for Self-driving Car specialization from Coursera,suryajayaraman,[],https://github.com/suryajayaraman/SDC-specialization-Coursera,https://api.github.com/users/suryajayaraman,https://api.github.com/repos/suryajayaraman/SDC-specialization-Coursera,India
SelfDrivingCar,Self Driving Car using neural network and genetic algorithm,Knothe,[],https://github.com/Knothe/SelfDrivingCar,https://api.github.com/users/Knothe,https://api.github.com/repos/Knothe/SelfDrivingCar,México
CarND-Capstone,Udacity Self-Driving Car Engineer Nanodegree Program - Project 10,balinth0rvath,[],https://github.com/balinth0rvath/CarND-Capstone,https://api.github.com/users/balinth0rvath,https://api.github.com/repos/balinth0rvath/CarND-Capstone,Hungary
Intro-self-driving-cars-udacity,Udacity's Introduction to Self-Driving Cars course,AhmadChaiban,[],https://github.com/AhmadChaiban/Intro-self-driving-cars-udacity,https://api.github.com/users/AhmadChaiban,https://api.github.com/repos/AhmadChaiban/Intro-self-driving-cars-udacity,"Waterloo, Ontario, Canada"
car-deep-learning-978-1-8388-2941-4,The Complete Self-Driving Car Course - Applied Deep Learning [Video],paullewallencom,[],https://github.com/paullewallencom/car-deep-learning-978-1-8388-2941-4,https://api.github.com/users/paullewallencom,https://api.github.com/repos/paullewallencom/car-deep-learning-978-1-8388-2941-4,"Los Angeles, CA"
Histogram_Filter_2D_Translating_Python_to_Cpp,Self Driving Car Project - Translating Python code to C++,mizzlemax,[],https://github.com/mizzlemax/Histogram_Filter_2D_Translating_Python_to_Cpp,https://api.github.com/users/mizzlemax,https://api.github.com/repos/mizzlemax/Histogram_Filter_2D_Translating_Python_to_Cpp,"Arlington, MA"
CarND-Advanced-Lane-Lines,Udacity Self-Driving Car nanodegree - Advanced Lane Finding project,mohamedbaidaq,[],https://github.com/mohamedbaidaq/CarND-Advanced-Lane-Lines,https://api.github.com/users/mohamedbaidaq,https://api.github.com/repos/mohamedbaidaq/CarND-Advanced-Lane-Lines,"Munich, Germany"
CarND-Advanced-Lane-Lines,Advanced Lane Lines project for the Self-Driving Car Nanodegree,gabfec,[],https://github.com/gabfec/CarND-Advanced-Lane-Lines,https://api.github.com/users/gabfec,https://api.github.com/repos/gabfec/CarND-Advanced-Lane-Lines,Switzerland
Udacity-Self-Driving-Car-Engineer-Nanodegree,Repo linking to Udacity Self-Driving Car Engineer Nanodegree projects,jeffreyyun,[],https://github.com/jeffreyyun/Udacity-Self-Driving-Car-Engineer-Nanodegree,https://api.github.com/users/jeffreyyun,https://api.github.com/repos/jeffreyyun/Udacity-Self-Driving-Car-Engineer-Nanodegree,"University of California, Los Angeles, CA"
Udacity-SDC-ND-Course,Self Driving Car Engineer Nano Degree Program Projects,anandr0994,[],https://github.com/anandr0994/Udacity-SDC-ND-Course,https://api.github.com/users/anandr0994,https://api.github.com/repos/anandr0994/Udacity-SDC-ND-Course,Thiruvananthapuraam
CarND-Traffic-Sign-Classifier-P3,I'm on the way of self-driving-car engineer,ccasas777,[],https://github.com/ccasas777/CarND-Traffic-Sign-Classifier-P3,https://api.github.com/users/ccasas777,https://api.github.com/repos/ccasas777/CarND-Traffic-Sign-Classifier-P3,"Taiwan, Taipei"
GTAV_SDC,Self driving cars in GTA V based on pure CV,YilunAllenChen,[],https://github.com/YilunAllenChen/GTAV_SDC,https://api.github.com/users/YilunAllenChen,https://api.github.com/repos/YilunAllenChen/GTAV_SDC,"Atlanta, GA"
Udacity-CarND-P3-TrafficSignClassifier,Submission repo for Udacity Self Driving Car Engineer Nanodegree P3,jknagin,[],https://github.com/jknagin/Udacity-CarND-P3-TrafficSignClassifier,https://api.github.com/users/jknagin,https://api.github.com/repos/jknagin/Udacity-CarND-P3-TrafficSignClassifier,"Davis, CA"
Self-Driving-Cars-Specialization,This is coursera course of Self Driving cars,aabs7,[],https://github.com/aabs7/Self-Driving-Cars-Specialization,https://api.github.com/users/aabs7,https://api.github.com/repos/aabs7/Self-Driving-Cars-Specialization,"Fairfax, VA, USA"
Extended-Kalman-Filter-P5,Udacity Self-Driving Car Engineer Nanodegree Extended Kalman Filter project. ,NadaAweaa,[],https://github.com/NadaAweaa/Extended-Kalman-Filter-P5,https://api.github.com/users/NadaAweaa,https://api.github.com/repos/NadaAweaa/Extended-Kalman-Filter-P5,Egypt
dl-978-1-8386-4630-1,Applied Deep Learning and Computer Vision for Self-Driving Cars,paullewallencom,[],https://github.com/paullewallencom/dl-978-1-8386-4630-1,https://api.github.com/users/paullewallencom,https://api.github.com/repos/paullewallencom/dl-978-1-8386-4630-1,"Los Angeles, CA"
CarND-Traffic-Sign-Classifier-Project,Self-Driving Car Engineer Nanodegree Program: Project 3,PraveenKumar-Rajendran,[],https://github.com/PraveenKumar-Rajendran/CarND-Traffic-Sign-Classifier-Project,https://api.github.com/users/PraveenKumar-Rajendran,https://api.github.com/repos/PraveenKumar-Rajendran/CarND-Traffic-Sign-Classifier-Project,South Korea
self-driving-car-sim,Self driving car simulation  running on udacity's simulator,MohammadAshrafTolba,[],https://github.com/MohammadAshrafTolba/self-driving-car-sim,https://api.github.com/users/MohammadAshrafTolba,https://api.github.com/repos/MohammadAshrafTolba/self-driving-car-sim,"Cairo, Egypt"
Udacity_Introduction_to_self_driving_cars,Projects for online course of Introduction to self driving cars ,AhmedKashef,[],https://github.com/AhmedKashef/Udacity_Introduction_to_self_driving_cars,https://api.github.com/users/AhmedKashef,https://api.github.com/repos/AhmedKashef/Udacity_Introduction_to_self_driving_cars,Egypt
Udacity-ISDC-Matrix,Intro. To Self-Driving Car Nano Degree - matrix class project,vorian77,[],https://github.com/vorian77/Udacity-ISDC-Matrix,https://api.github.com/users/vorian77,https://api.github.com/repos/vorian77/Udacity-ISDC-Matrix,"Ann Arbor, MI, USA"
CarND-LaneLines-P1,FIrst project for Udacity Self Driving Car Nanodegree,Vladimir-Lazic,[],https://github.com/Vladimir-Lazic/CarND-LaneLines-P1,https://api.github.com/users/Vladimir-Lazic,https://api.github.com/repos/Vladimir-Lazic/CarND-LaneLines-P1,Novi Sad
CarND-Capstone,Udacity's self driving car engineer nanodegree - capstone project,m-pushkar,[],https://github.com/m-pushkar/CarND-Capstone,https://api.github.com/users/m-pushkar,https://api.github.com/repos/m-pushkar/CarND-Capstone,"San Francisco, CA"
SDC,Traffic Signs Recognition for Self Driving Cars using Deep Learning,snidhi99,[],https://github.com/snidhi99/SDC,https://api.github.com/users/snidhi99,https://api.github.com/repos/snidhi99/SDC,"Dallas, Texas, USA"
CarND-PID-Control-Project,Udacity Self-Driving Car Engineer Nanodegree Program - Project 8,balinth0rvath,[],https://github.com/balinth0rvath/CarND-PID-Control-Project,https://api.github.com/users/balinth0rvath,https://api.github.com/repos/balinth0rvath/CarND-PID-Control-Project,Hungary
Self-Driving-Car-Engineer-Udacity,The advanced self-driving car engineer course offered by Udacity,AhmadChaiban,[],https://github.com/AhmadChaiban/Self-Driving-Car-Engineer-Udacity,https://api.github.com/users/AhmadChaiban,https://api.github.com/repos/AhmadChaiban/Self-Driving-Car-Engineer-Udacity,"Waterloo, Ontario, Canada"
Coursera-Motion-Planning,Assignments for Course Motion Planning for Self-Driving Cars ,YWangXJ,[],https://github.com/YWangXJ/Coursera-Motion-Planning,https://api.github.com/users/YWangXJ,https://api.github.com/repos/YWangXJ/Coursera-Motion-Planning,New Jersey
Autonomous-Car,A self-driving car from video using cv2,KoralK5,[],https://github.com/KoralK5/Autonomous-Car,https://api.github.com/users/KoralK5,https://api.github.com/repos/KoralK5/Autonomous-Car,Canada
Udacity-Transfer_Learning,Transfer learning implementation from the Self-Driving Car Nanodegree,Ohara124c41,[],https://github.com/Ohara124c41/Udacity-Transfer_Learning,https://api.github.com/users/Ohara124c41,https://api.github.com/repos/Ohara124c41/Udacity-Transfer_Learning,Los Angeles ⮀ Berlin ⮀ Eindhoven
CarND-Capstone,Capstone project from the Udacity Self-Driving Car Engineer Nanodegree.,syedtaqi95,[],https://github.com/syedtaqi95/CarND-Capstone,https://api.github.com/users/syedtaqi95,https://api.github.com/repos/syedtaqi95/CarND-Capstone,"Leamington Spa, United Kingdom"
self-driving-car-project,An autonomous application for self-driving cars using nuScenes dataset,Qtsho,[],https://github.com/Qtsho/self-driving-car-project,https://api.github.com/users/Qtsho,https://api.github.com/repos/Qtsho/self-driving-car-project,Dortmund
self-driving-truck,Make AI based self-driving truck in 'American Truck Simulator',Memhir-Yasue,[],https://github.com/Memhir-Yasue/self-driving-truck,https://api.github.com/users/Memhir-Yasue,https://api.github.com/repos/Memhir-Yasue/self-driving-truck,USA
self-driving-cars-2020,"Assignments of the ""Self-driving cars"" course, HSE 2020",egor-bogomolov,[],https://github.com/egor-bogomolov/self-driving-cars-2020,https://api.github.com/users/egor-bogomolov,https://api.github.com/repos/egor-bogomolov/self-driving-cars-2020,"Russia, St. Petersburg"
extended_kalman_filter,Udacity Self-Driving Car Nanodegree - Extended Kalman Filter implementation,jnsagai,"['cpp', 'kalman-filter', 'udacity', 'udacity-nanodegree', 'udacity-self-driving-car']",https://github.com/jnsagai/extended_kalman_filter,https://api.github.com/users/jnsagai,https://api.github.com/repos/jnsagai/extended_kalman_filter,Fundão - Portugal
CarND-LaneLines,Finding Lane Lines project for the Self-Driving Car Nanodegree,gabfec,[],https://github.com/gabfec/CarND-LaneLines,https://api.github.com/users/gabfec,https://api.github.com/repos/gabfec/CarND-LaneLines,Switzerland
rc-car,Arduino controller program for self-driving RC car,patrickf2000,[],https://github.com/patrickf2000/rc-car,https://api.github.com/users/patrickf2000,https://api.github.com/repos/patrickf2000/rc-car,"Charlotte, NC"
CarND-Advanced-Lane-Lines,Advanced Lane Finding Project for Self-Driving Car ND ,mhusseinsh,[],https://github.com/mhusseinsh/CarND-Advanced-Lane-Lines,https://api.github.com/users/mhusseinsh,https://api.github.com/repos/mhusseinsh/CarND-Advanced-Lane-Lines,"Friedrichshafen, Germany"
self-driving-car,Codebase from Udemy's self-driving car course ,raiyan1102006,[],https://github.com/raiyan1102006/self-driving-car,https://api.github.com/users/raiyan1102006,https://api.github.com/repos/raiyan1102006/self-driving-car,"Rochester, New York, USA"
Driving-Visualization,A 3d visualization environment for self-driving cars,ikasu93,[],https://github.com/ikasu93/Driving-Visualization,https://api.github.com/users/ikasu93,https://api.github.com/repos/ikasu93/Driving-Visualization,Germany
udacity-tensorflow-lab,Udacity Self-Driving Cars Nanodegree course. TensorFlow Lab,EugeneTolstikhin,[],https://github.com/EugeneTolstikhin/udacity-tensorflow-lab,https://api.github.com/users/EugeneTolstikhin,https://api.github.com/repos/EugeneTolstikhin/udacity-tensorflow-lab,"Berlin, Germany"
CarND-P11-Capstone-Project,Final Capstone Project from Udacity Self driving car engineer program,hemanthgovindaraj,[],https://github.com/hemanthgovindaraj/CarND-P11-Capstone-Project,https://api.github.com/users/hemanthgovindaraj,https://api.github.com/repos/hemanthgovindaraj/CarND-P11-Capstone-Project,"Stuttgart, Germany"
Self-Driving-Car-Udacity,Projects of the Udacity Self-Driving Car Engineer nanodegree,Sherin-Hamid,[],https://github.com/Sherin-Hamid/Self-Driving-Car-Udacity,https://api.github.com/users/Sherin-Hamid,https://api.github.com/repos/Sherin-Hamid/Self-Driving-Car-Udacity,"Toronto, ON, Canada"
Autonomous_Vehicle,Self Driving Car project for Steering and Throttle Control,ameyarsalvi,[],https://github.com/ameyarsalvi/Autonomous_Vehicle,https://api.github.com/users/ameyarsalvi,https://api.github.com/repos/ameyarsalvi/Autonomous_Vehicle,Greenville
Coursera-SelfDrivingCarProject,Final Project(s) from Coursera's Self-Driving Cars Specialization,Nam-Nor,[],https://github.com/Nam-Nor/Coursera-SelfDrivingCarProject,https://api.github.com/users/Nam-Nor,https://api.github.com/repos/Nam-Nor/Coursera-SelfDrivingCarProject,Massachusetts
CarND-Behavioral-Cloning,Behavoral Cloning project for the Self-Driving Car Nanodegree,gabfec,[],https://github.com/gabfec/CarND-Behavioral-Cloning,https://api.github.com/users/gabfec,https://api.github.com/repos/gabfec/CarND-Behavioral-Cloning,Switzerland
CarND-Path-Planning-Project,:car: Udacity Self-Driving Car Engineer Nanodegree Program - Project 7,balinth0rvath,[],https://github.com/balinth0rvath/CarND-Path-Planning-Project,https://api.github.com/users/balinth0rvath,https://api.github.com/repos/balinth0rvath/CarND-Path-Planning-Project,Hungary
CarND-Term1Projects,Term 1 Projects for Udacity's Self-Driving Car Nanodegree,HanaChew,[],https://github.com/HanaChew/CarND-Term1Projects,https://api.github.com/users/HanaChew,https://api.github.com/repos/HanaChew/CarND-Term1Projects,"Munich, Germany"
SelfDrivingCourse,Material of the self driving course held by Experis ,astroteo,[],https://github.com/astroteo/SelfDrivingCourse,https://api.github.com/users/astroteo,https://api.github.com/repos/astroteo/SelfDrivingCourse,"Manching, DE "
CarND-LaneLines-P1,Lane Finding Project for Self-Driving Car ND,sunezr,[],https://github.com/sunezr/CarND-LaneLines-P1,https://api.github.com/users/sunezr,https://api.github.com/repos/sunezr/CarND-LaneLines-P1,"Zhejiang, China"
Find-Lanes-Basic,Finding lane lines for self-driving car using OpenCV,arief25ramadhan,"['computer-vision', 'jupyter-notebook', 'opencv', 'python3']",https://github.com/arief25ramadhan/Find-Lanes-Basic,https://api.github.com/users/arief25ramadhan,https://api.github.com/repos/arief25ramadhan/Find-Lanes-Basic,"Bristol, United Kingdom"
Udacity-CarND-Behavioral-Cloning,"Term 1, Project 4 - Udacity Self Driving Car Nanodegree",katariasiddharth94,[],https://github.com/katariasiddharth94/Udacity-CarND-Behavioral-Cloning,https://api.github.com/users/katariasiddharth94,https://api.github.com/repos/katariasiddharth94/Udacity-CarND-Behavioral-Cloning,"Irvine, California"
CarND-P4-Behavioral-Cloning-master,Behavioral Cloning master from Udacity Self driving car engineer program,hemanthgovindaraj,[],https://github.com/hemanthgovindaraj/CarND-P4-Behavioral-Cloning-master,https://api.github.com/users/hemanthgovindaraj,https://api.github.com/repos/hemanthgovindaraj/CarND-P4-Behavioral-Cloning-master,"Stuttgart, Germany"
self-driving-nanodegree-classroom,Self-Driving Car Engineer Nanodegree Program - Lesson 4,angelcervera,[],https://github.com/angelcervera/self-driving-nanodegree-classroom,https://api.github.com/users/angelcervera,https://api.github.com/repos/angelcervera/self-driving-nanodegree-classroom,"Living in Ireland, only remote work."
